date,spy_ret_5d,spy_ret_21d,vix_5d_change,vix_percentile_jump_10d,realized_vol_21d_percentile_jump,trend_break,spy_drawdown,vix_level,spy_drawdown_speed_5d,spy_drawdown_speed_21d,vix_shock_5d,vix_percentile_jump,realized_vol_jump,trigger_count,crash_onset
2006-02-28,-0.0020237560183755665,-0.0024119746921986707,-0.005640587887582926,,,False,0.0,11.59000015258789,False,False,False,False,False,0,False
2006-03-01,0.0007735327824274219,0.007240870329835003,-0.028619541187932973,,,False,-0.009501351331454355,12.34000015258789,False,False,False,False,False,0,False
2006-03-02,0.0021687869311290964,0.01458833190728015,-0.012636867731798507,,,False,-0.0006955256598890625,11.539999961853027,False,False,False,False,False,0,False
2006-03-03,-0.005022395165593552,0.0028821107926892964,0.043630017306775404,,,False,-0.0007726541053734159,11.720000267028809,False,False,False,False,False,0,False
2006-03-06,-0.009964721226467299,0.010007676312854707,0.09922343428731484,,,False,-0.005406952277609012,11.960000038146973,False,False,False,False,False,0,False
2006-03-07,-0.0020271685176304066,0.013463447873834244,0.02593190363592579,,,False,-0.009964721226467299,12.739999771118164,False,False,False,False,False,0,False
2006-03-08,-0.008734344170783448,0.012953809189001353,0.06759096495230343,,,False,-0.01150925900879074,12.65999984741211,False,False,False,False,False,0,False
2006-03-09,-0.015305686234631577,0.015142359481514767,0.0819112641872275,,,False,-0.009423794870179414,12.319999694824219,False,False,False,False,False,0,False
2006-03-10,-0.001320205128840679,0.015558735370388987,-0.00919729567946459,,,False,-0.01606651433870021,12.680000305175781,False,False,False,False,False,0,False
2006-03-13,0.005149494968010648,0.01914383572452283,-0.10753531477016975,,,False,-0.0067200191203213855,11.850000381469727,False,False,False,False,False,0,False
2006-03-14,0.017269657150294826,0.027953467418687206,-0.15165877562679608,,,False,-0.004866539540269943,11.369999885559082,False,False,False,False,False,0,False
2006-03-15,0.019650657097364466,0.034411756145303896,-0.07873371244984695,,,False,0.0,10.739999771118164,False,False,False,False,False,0,False
2006-03-16,0.028654114284113463,0.025675369357832434,-0.05520510615869023,,,False,0.0,11.350000381469727,False,False,False,False,False,0,False
2006-03-17,0.019825722143078206,0.022928366209329143,0.022784767544105966,,,False,0.0,11.979999542236328,False,False,False,False,False,0,False
2006-03-20,0.016289601634826845,0.0136927956019961,0.03693932106607867,,,False,0.0,12.119999885559082,False,False,False,False,False,0,False
2006-03-21,-0.0005737741621492098,0.010056652446771785,0.08193669769038547,,,False,-0.0016078281778775239,11.789999961853027,False,False,False,False,False,0,False
2006-03-22,0.001058892796808486,0.018744410499554,-0.01233483159624571,,,False,-0.007885507354888577,11.619999885559082,False,False,False,False,False,0,False
2006-03-23,-0.0030722765209566516,0.010501031148432594,-0.06761264581744542,,,False,-0.0018374334106796564,11.210000038146973,False,False,False,False,False,0,False
2006-03-24,-0.003138924095400175,0.012765372901109906,-0.07673269917138137,,,False,-0.0039041340265828506,11.170000076293945,False,False,False,False,False,0,False
2006-03-27,-0.0029903520538789863,0.008709378548819924,-0.027989815502441173,,,False,-0.003138924095400175,11.1899995803833,False,False,False,False,False,0,False
2006-03-28,-0.002855356054092484,0.0021150828313278858,-0.003442337542768681,,,False,-0.004593372259462547,11.460000038146973,False,False,False,False,False,0,False
2006-03-29,-0.0026844771640379683,0.01806993956089009,-0.02319359750196881,,,False,-0.010718347477815637,11.579999923706055,False,False,False,False,False,0,False
2006-03-30,-0.002382678432581886,0.007314141624664039,0.035810171512817845,,,False,-0.004516978026686269,10.949999809265137,False,False,False,False,False,0,False
2006-03-31,-0.002918479749004166,0.0076243152234607425,0.01787316983372067,,,False,-0.006277510163221645,11.569999694824219,False,False,False,False,False,0,False
2006-04-03,-0.002230580034856988,0.011539723766506693,0.009598573849135317,,,False,-0.006048242957998218,11.390000343322754,False,False,False,False,False,0,False
2006-04-04,0.010370033109754262,0.022697949384569815,-0.03799650978257374,,,False,-0.006813706409864895,11.569999694824219,False,False,False,False,False,0,False
2006-04-05,0.00753664949533106,0.0278263530816516,0.016438384320653254,,,False,-0.00045946398628826657,11.140000343322754,False,False,False,False,False,0,False
2006-04-06,0.008243083849317934,0.02456643240312051,-0.010371641203479331,,,False,0.0,11.130000114440918,False,False,False,False,False,0,False
2006-04-07,-0.0022339300087410585,0.02100046580314152,0.07638277957288286,,,False,-0.0010686104710513344,11.449999809265137,False,False,False,False,False,0,False
2006-04-10,7.717359165648752e-05,0.012955096433689972,0.053586854097881664,,,False,-0.011220789095067296,12.260000228881836,False,False,False,False,False,0,False
2006-04-11,-0.014705970628640652,0.002495836115421257,0.16696585272478193,,,False,-0.009693745321722291,12.1899995803833,False,False,False,False,False,0,False
2006-04-12,-0.016258247333908238,-0.006049486574280505,0.1464510420198497,,,False,-0.018090295436292703,13.0,False,False,False,False,False,0,False
2006-04-13,-0.01650463760925791,-0.01176316837946434,0.0812227354295012,,,False,-0.016258247333908238,12.760000228881836,False,False,False,False,False,0,False
2006-04-17,-0.0067926330926619816,-0.014182541857388875,0.02610111654568903,,,False,-0.017555611051739195,12.380000114440918,False,False,False,False,False,0,False
2006-04-18,0.007399755241613848,0.0006128440001034186,-0.064807218133488,,,False,-0.017937203484396425,12.579999923706055,False,False,False,False,False,0,False
2006-04-19,0.017957133256495394,0.004140734877176255,-0.12923079270582938,,,False,-0.0023657214228637313,11.399999618530273,False,False,False,False,False,0,False
2006-04-20,0.01745802400194596,0.01188351796356435,-0.08777428412767574,,,False,-0.00045801202559614396,11.319999694824219,False,False,False,False,False,0,False
2006-04-21,0.01895702365680818,0.005905714300953546,-0.06381259729808197,,,False,0.0,11.640000343322754,False,False,False,False,False,0,False
2006-04-24,0.01748769903514935,0.006148302961995533,-0.0659777367837644,,,False,0.0,11.59000015258789,False,False,False,False,False,0,False
2006-04-25,-0.002525124136382839,0.0012289540454095693,0.030701788875572733,,,False,-0.0018298399502346685,11.75,False,False,False,False,False,0,False
2006-04-26,-0.0041997773291091445,0.0029226592174766974,0.03886930617664208,,,False,-0.005947127127711838,11.75,False,False,False,False,False,0,False
2006-04-27,-0.0007624022953721665,0.014007407837683505,0.017182113691248002,,,False,-0.005718365571907635,11.760000228881836,False,False,False,False,False,0,False
2006-04-28,0.002440459923508831,0.011074794079374062,0.0,,,False,-0.0009147937270180817,11.84000015258789,False,False,False,False,False,0,False
2006-05-01,-0.0038956540450769683,0.00462238935562076,0.06723403930664062,,,False,0.0,11.59000015258789,False,False,False,False,False,0,False
2006-05-02,0.007747123013042367,0.011938921165268956,0.020425512435588322,,,False,-0.00813896268316927,12.539999961853027,False,False,False,False,False,0,False
2006-05-03,0.003757504703335357,0.008941670974178306,0.019557783823121344,,,False,-0.0006848657761312493,11.989999771118164,False,False,False,False,False,0,False
2006-05-04,0.002518428460204447,0.0061275370802822415,0.001689147283075343,,,False,-0.004412040170396203,11.989999771118164,False,False,False,False,False,0,False
2006-05-05,0.007986070617662877,0.011525793424106645,0.0025884152352226852,,,False,-0.000837086157659539,11.859999656677246,False,False,False,False,False,0,False
2006-05-08,0.015030442060621763,0.011385373533622234,-0.043062198045910716,,,False,0.0,11.619999885559082,False,False,False,False,False,0,False
2006-05-09,0.009437998300483086,0.02377664435148441,0.0,,,False,-0.0012072820078831148,12.0,False,False,False,False,False,0,False
2006-05-10,0.012682017107031651,0.021658241469530548,-0.017514599012155685,,,False,0.0,11.989999771118164,False,False,False,False,False,0,False
2006-05-11,-0.003121325488998572,0.017957133256495394,0.053119741372523954,,,False,-0.0005280269180532038,11.779999732971191,False,False,False,False,False,0,False
2006-05-12,-0.024750697181620374,0.0027934893950865014,0.2211703717844371,,,False,-0.012592326680199717,12.489999771118164,False,False,False,False,False,0,False
2006-05-15,-0.02160756421531973,0.006137737877221605,0.1308333079020183,,,False,-0.025486038207541695,14.1899995803833,False,False,False,False,False,0,False
2006-05-16,-0.024958177754468958,0.005051994317332165,0.11342790961744376,,,False,-0.023525580132537804,13.569999694824219,False,False,False,False,False,0,False
2006-05-17,-0.04300221640304813,-0.029457107178467057,0.3803056534349074,,,False,-0.024958177754468958,13.350000381469727,False,False,True,False,False,1,False
2006-05-18,-0.03619691672971859,-0.03619691672971859,0.3602882371868241,,,False,-0.04350753699330456,16.260000228881836,False,False,True,False,False,1,False
2006-05-19,-0.016558458862130365,-0.030732716839982688,0.21071182616001982,,,False,-0.04833344000964168,16.989999771118164,False,False,False,False,False,0,False
2006-05-22,-0.026023087499115638,-0.03827648788224458,0.3058216442048367,,,False,-0.04162248755445386,17.18000030517578,False,False,True,False,False,1,False
2006-05-23,-0.032016159556412904,-0.043846829571185464,0.36779024023305373,,,False,-0.0489364594013969,17.719999313354492,False,False,True,False,False,1,False
2006-05-24,-0.005360423452655305,-0.03221585295444207,0.06765069901511134,,,False,-0.056175272309657465,18.260000228881836,False,False,False,False,False,0,False
2006-05-25,0.012043553191033451,-0.02047551831920036,-0.08769863397238309,,,False,-0.04863474162429371,17.360000610351562,False,False,False,False,False,0,False
2006-05-26,0.01007107234865634,-0.02022417256630682,-0.169965077091078,,,False,-0.036871993174269924,15.5,False,False,False,False,False,0,False
2006-05-30,-0.00023795375523227857,-0.040846110231904764,0.05304743625747177,,,False,-0.03197059828928939,14.260000228881836,False,False,False,False,False,0,False
2006-05-31,0.018694543441009737,-0.022162666627163596,-0.09967139496228072,,,False,-0.04916276854234691,18.65999984741211,False,False,False,False,False,0,False
2006-06-01,0.02029008203257776,-0.02017029448154406,-0.16359447308397168,,,False,-0.0385308999371512,16.440000534057617,False,False,False,False,False,0,False
2006-06-02,0.009942843384963762,-0.014439507990258615,-0.07612905194682462,,,False,-0.029331462488906168,14.520000457763672,False,False,False,False,False,0,False
2006-06-05,-0.009814772922782655,-0.03227758948801107,0.16760163753769053,,,False,-0.02729576224272945,14.319999694824219,False,False,False,False,False,0,False
2006-06-06,0.0056305782864669585,-0.04308749004621226,-0.07073953406314126,,,False,-0.04147158704965703,16.649999618530273,False,False,False,False,False,0,False
2006-06-07,-0.012940189798684276,-0.04910838858455846,0.0827249792471425,,,False,-0.04380900507293706,17.34000015258789,False,False,False,False,False,0,False
2006-06-08,-0.023149363302688575,-0.0518018211102399,0.2637740911129378,,,False,-0.050972492577534556,17.799999237060547,False,False,False,False,False,0,False
2006-06-09,-0.02829430271080713,-0.05431840505588059,0.2653632140636597,,,False,-0.0518018211102399,18.350000381469727,False,False,False,False,False,0,False
2006-06-12,-0.024622280273390418,-0.05314969391181912,0.2588588327140655,,,False,-0.05481775039391856,18.1200008392334,False,False,False,False,False,0,False
2006-06-13,-0.03359344384330554,-0.05176397397546495,0.3731256779942349,,,False,-0.0650727422833286,20.959999084472656,False,False,True,False,False,1,False
2006-06-14,-0.01875106120541714,-0.0463321766569581,0.20561797776888624,,,False,-0.07593075356449386,23.809999465942383,False,False,False,False,False,0,False
2006-06-15,0.0029421978124613,-0.02466956411435295,-0.13351502517752112,,,False,-0.06876776545483765,21.459999084472656,False,False,False,False,False,0,False
2006-06-16,-0.0011891585444043784,-0.012999773055886066,-0.04801328912467118,,,False,-0.049012034502530666,15.899999618530273,False,False,False,False,False,0,False
2006-06-19,0.0018273401277695278,-0.015794263254629737,-0.14933202755172503,,,False,-0.05594172194205704,17.25,False,False,False,False,False,0,False
2006-06-20,0.01704192639592672,-0.019366424698535667,-0.29903398116699453,,,False,-0.06336431218875727,17.829999923706055,False,False,False,False,False,0,False
2006-06-21,0.016700800459335863,-0.004499155041005287,-0.27679398323026305,,,False,-0.060182833482000486,16.690000534057617,False,False,False,False,False,0,False
2006-06-22,-0.008800262426347905,-0.0012774679643117182,-0.0012578304760489933,,,False,-0.053215441724397405,15.520000457763672,False,False,False,False,False,0,False
2006-06-23,-0.001685001223283411,-0.00935257998209138,-0.07884055980737659,,,False,-0.057380978163207086,15.880000114440918,False,False,False,False,False,0,False
2006-06-26,0.010673631412660756,-0.017126503224851986,-0.12394840424024034,,,False,-0.05753246129543543,15.890000343322754,False,False,False,False,False,0,False
2006-06-27,-0.001450918259535694,-0.03055261857539715,-0.017375728355164988,,,False,-0.053367008089115986,15.619999885559082,False,False,False,False,False,0,False
2006-06-28,-0.002079879175538313,-0.006333229778242466,0.01739687475036722,,,False,-0.06154643136952653,16.399999618530273,False,False,False,False,False,0,False
2006-06-29,0.02257765979437054,0.002529517968407502,-0.1794710554742377,,,False,-0.05518463921087613,15.789999961853027,False,False,False,False,False,0,False
2006-06-30,0.022822649166370335,-0.006893591953788913,-0.17684080295174498,,,False,-0.03609884657247353,13.029999732971191,False,False,False,False,False,0,False
2006-07-03,0.022481924645129103,-0.0049235050797097335,-0.16453263211610014,,,False,-0.03602285530888871,13.079999923706055,False,False,False,False,False,0,False
2006-07-05,0.02550250831767409,0.004024998704008187,-0.13719512514242604,,,False,-0.03208487649838254,13.050000190734863,False,False,False,False,False,0,False
2006-07-06,0.021563013449915625,0.009409660038818934,-0.13552883777661617,,,False,-0.03761351142977687,14.149999618530273,False,False,False,False,False,0,False
2006-07-07,-0.005186157673700009,0.010405075263143937,0.07214125505152813,,,False,-0.034811572878493346,13.649999618530273,False,False,False,False,False,0,False
2006-07-10,-0.003378766629300367,0.01320600721689047,0.07186548467435161,,,False,-0.04109778993600999,13.970000267028809,False,False,False,False,False,0,False
2006-07-11,-0.0030517529628807383,0.02092616112693202,0.006896563315898607,,,False,-0.039279909116779255,14.020000457763672,False,False,False,False,False,0,False
2006-07-12,-0.008027498934066069,0.021107176178165155,0.024028279982611478,,,False,-0.03503871434434558,13.140000343322754,False,False,False,False,False,0,False
2006-07-13,-0.026992934121884082,0.016303878865809862,0.3032968067908879,,,False,-0.0453390679409339,14.489999771118164,False,False,True,False,False,1,False
2006-07-14,-0.024405577822589564,0.004582544341307226,0.29205432298101797,,,False,-0.06086484050698904,17.790000915527344,False,False,False,False,False,0,False
2006-07-17,-0.027670433954749774,-0.017719905034990435,0.3295291569927452,,,False,-0.06450035244797991,18.049999237060547,False,False,True,False,False,1,False
2006-07-18,-0.02699920171232917,-0.0054553589730591545,0.3500760508071794,,,False,-0.06586345094056456,18.639999389648438,False,False,True,False,False,1,False
2006-07-19,-0.002855670420375711,0.016334042639785995,0.07315392935543863,,,False,-0.06109189874035115,17.739999771118164,False,False,False,False,False,0,False
2006-07-20,0.006693800630242386,0.0059632625335761524,-0.08881403877138883,,,False,-0.0480652649261033,15.550000190734863,False,False,False,False,False,0,False
2006-07-21,0.003481441549906039,-0.008479250438234831,-0.036011060720472665,,,False,-0.05457845698449182,16.209999084472656,False,False,False,False,False,0,False
2006-07-24,0.023268990539256906,0.014060762023721862,-0.19635192957380987,,,False,-0.06124346510506973,17.399999618530273,False,False,False,False,False,0,False
2006-07-25,0.021698325294125853,0.017839655231644658,-0.1629086486434762,,,False,-0.04412703641812643,14.979999542236328,False,False,False,False,False,0,False
2006-07-26,0.009069990645320658,0.014721420470416913,-0.05980709284684782,,,False,-0.0407191653379293,14.850000381469727,False,False,False,False,False,0,False
2006-07-27,0.015060036250295283,0.022596810117740063,-0.07834667340023915,,,False,-0.039431225784027135,14.619999885559082,False,False,False,False,False,0,False
2006-07-28,0.03251280042508342,0.025891596377260795,-0.1764367679384773,,,False,-0.04034037427486814,14.9399995803833,False,False,False,False,False,0,False
2006-07-31,0.012994092058835172,0.004557014403460569,-0.002002652462478882,,,False,-0.030721861238288017,14.329999923706055,False,False,False,False,False,0,False
2006-08-01,0.004421570356806681,-0.0004717770842915803,0.013468000277946368,,,False,-0.031706335132791974,14.949999809265137,False,False,False,False,False,0,False
2006-08-02,0.009855650275617966,0.002190977873178568,-0.019151828670516013,,,False,-0.0364776376355348,15.050000190734863,False,False,False,False,False,0,False
2006-08-03,0.013495557798233193,0.010623880553126686,-0.03212848431847237,,,False,-0.02996419587967547,14.34000015258789,False,False,False,False,False,0,False
2006-08-04,0.0017192151771123765,0.005963715649154766,0.0006978526821408426,,,False,-0.027389232329263713,14.460000038146973,False,False,False,False,False,0,False
2006-08-07,0.0003910224881340518,0.010188817273292905,0.018729079367456825,,,False,-0.029055463551285632,14.34000015258789,False,False,False,False,False,0,False
2006-08-08,0.0014933989571950246,0.004414599853464596,0.011960089649186711,,,False,-0.031327710534711284,15.229999542236328,False,False,False,False,False,0,False
2006-08-09,-0.008588589521347667,-0.00337497568694356,0.05997208141745003,,,False,-0.03503871434434558,15.229999542236328,False,False,False,False,False,0,False
2006-08-10,-0.008176222265771083,0.010472360878483578,0.0,,,False,-0.0382954352222753,15.199999809265137,False,False,False,False,False,0,False
2006-08-11,-0.009281938606574225,0.024274598972851447,-0.0027893975890794787,,,False,-0.03534151414382192,14.460000038146973,False,False,False,False,False,0,False
2006-08-14,-0.006176582517274487,0.029064209330637025,-0.06369004218709651,,,False,-0.03806771112899132,14.300000190734863,False,False,False,False,False,0,False
2006-08-15,0.009575484331178608,0.04288956288836898,-0.11884435458601517,,,False,-0.037310794862790875,14.260000228881836,False,False,False,False,False,0,False
2006-08-16,0.021420688866103932,0.04622053822207928,-0.18355263137256006,,,False,-0.025798742673356023,13.420000076293945,False,False,False,False,False,0,False
2006-08-17,0.020883910657935933,0.034529249963517694,-0.15352698901605943,,,False,-0.017695060959059705,12.40999984741211,False,False,False,False,False,0,False
2006-08-18,0.028973434939496112,0.04694332255402944,-0.1860139728624307,,,False,-0.01519567250978171,12.239999771118164,False,False,False,False,False,0,False
2006-08-21,0.023758918932097917,0.04985864096187442,-0.14305749853504657,,,False,-0.010197228541186654,11.640000343322754,False,False,False,False,False,0,False
2006-08-22,0.011583842528637645,0.030980359136715707,-0.09165428382399232,,,False,-0.014438340081129986,12.220000267028809,False,False,False,False,False,0,False
2006-08-23,0.0004628052283941475,0.024475335472334603,-0.0008058202260108338,,,False,-0.014513748717283281,12.1899995803833,False,False,False,False,False,0,False
2006-08-24,-0.0029224212028935437,0.022234264531781234,0.01307188320294328,,,False,-0.017240445097394086,12.399999618530273,False,False,False,False,False,0,False
2006-08-25,-0.006733084292463554,0.024465674715443475,0.05756014231376616,,,False,-0.018073685557140395,12.399999618530273,False,False,False,False,False,0,False
2006-08-28,0.00230545063118881,0.019143818648173605,-0.003273319229047167,,,False,-0.01686165403433293,12.3100004196167,False,False,False,False,False,0,False
2006-08-29,0.0035350864679819516,0.021353403700762774,0.007383113673992581,,,False,-0.012166176330194567,12.180000305175781,False,False,False,False,False,0,False
2006-08-30,0.006936072225196321,0.027040040593361736,-0.014516077180557141,,,False,-0.011029969605991563,12.279999732971191,False,False,False,False,False,0,False
2006-08-31,0.007636009721470716,0.01998741605519494,-0.007258000135667908,,,False,-0.01042395384458783,12.220000267028809,False,False,False,False,False,0,False
2006-09-01,0.012402520361999292,0.023360806197782358,-0.02843219898774174,,,False,-0.010575686674286877,12.3100004196167,False,False,False,False,False,0,False
2006-09-05,0.009507120102780764,0.02706719182996009,0.03694579622251015,,,False,-0.004668260679831282,11.960000038146973,False,False,False,False,False,0,False
2006-09-06,-0.0005361041755613805,0.020406849850977293,0.11889251383507315,,,False,-0.0027747215269765535,12.630000114440918,False,False,False,False,False,0,False
2006-09-07,-0.005740371594627147,0.01962174706399633,0.13584286506858856,,,False,-0.011560160568790834,13.739999771118164,False,False,False,False,False,0,False
2006-09-08,-0.002755420683463794,0.025988717580960552,0.0690495043721433,,,False,-0.01610448807066167,13.880000114440918,False,False,False,False,False,0,False
2006-09-11,-0.007685359275598547,0.02386727716231518,0.08612037873628431,,,False,-0.013301966891946515,13.15999984741211,False,False,False,False,False,0,False
2006-09-12,0.00015190462526204485,0.036847159768223614,-0.05621536276434169,,,False,-0.012317742694913258,12.989999771118164,False,False,False,False,False,0,False
2006-09-13,0.013102020782190582,0.04020112971626877,-0.18631728592336427,,,False,-0.0026232383947482063,11.920000076293945,False,False,False,False,False,0,False
2006-09-14,0.017858225973308217,0.02798691008023435,-0.1678674282777487,,,False,0.0,11.180000305175781,False,False,False,False,False,0,False
2006-09-15,0.0173495422330443,0.021899363841930697,-0.10638295096983463,,,False,0.0,11.550000190734863,False,False,False,False,False,0,False
2006-09-18,0.017722173097195038,0.020696299939908513,-0.09314858040546503,,,False,0.0,11.760000228881836,False,False,False,False,False,0,False
2006-09-19,0.005313100485002886,0.013005775972197764,0.0050335122112714625,,,False,0.0,11.779999732971191,False,False,False,False,False,0,False
2006-09-20,0.006601146149143089,0.02276779233361448,0.018783544938702157,,,False,-0.002497257562569355,11.979999542236328,False,False,False,False,False,0,False
2006-09-21,0.0016636256484083844,0.017905834573392232,0.06060604309138107,,,False,0.0,11.390000343322754,False,False,False,False,False,0,False
2006-09-22,-0.003712481746038887,0.017634614487199274,0.07057822343129083,,,False,-0.004829875554304919,12.25,False,False,False,False,False,0,False
2006-09-25,0.002573270773963632,0.026322173578702923,0.02886249238497518,,,False,-0.007847794307562328,12.59000015258789,False,False,False,False,False,0,False
2006-09-26,0.013428669072472976,0.03356819709931136,-0.03756258985475169,,,False,-0.00022616431270816584,12.119999885559082,False,False,False,False,False,0,False
2006-09-27,0.009282480300006668,0.029887259983849557,0.016681262041812417,,,False,0.0,11.529999732971191,False,False,False,False,False,0,False
2006-09-28,0.013801662787559232,0.028319429551492803,-0.043265284324178865,,,False,0.0,11.579999923706055,False,False,False,False,False,0,False
2006-09-29,0.016048940287901825,0.026844305383832534,-0.04845119959956279,,,False,-0.00037388282054251487,11.720000267028809,False,False,False,False,False,0,False
2006-10-02,0.004528686789850411,0.023157226718503843,0.037128697484668294,,,False,-0.001196179588435986,11.979999542236328,False,False,False,False,False,0,False
2006-10-03,-0.0016470545834609274,0.01922489633273594,0.06157849562794482,,,False,-0.004935171418728235,12.569999694824219,False,False,False,False,False,0,False
2006-10-04,0.008823225502637255,0.029189558777157787,0.02417959713436524,,,False,-0.002841263998823229,12.239999771118164,False,False,False,False,False,0,False
2006-10-05,0.011144975030099813,0.04033775333036527,0.022184237993488898,,,False,0.0,11.859999656677246,False,False,False,False,False,0,False
2006-10-06,0.010705363330018702,0.04382901317319421,-0.035058358820373337,,,False,0.0,11.979999542236328,False,False,False,False,False,0,False
2006-10-09,0.015103975595008867,0.04148068592414056,-0.07080345356053597,,,False,-0.0012570129261075813,11.5600004196167,False,False,False,False,False,0,False
2006-10-10,0.014322116722588873,0.0418291858617339,-0.05882347441324487,,,False,-0.0006654964763976867,11.680000305175781,False,False,False,False,False,0,False
2006-10-11,0.0014078421348335812,0.030481960226727445,-0.020236068976869026,,,False,0.0,11.520000457763672,False,False,False,False,False,0,False
2006-10-12,0.0081373982309223,0.03523966432731318,-0.0742904360313773,,,False,-0.0011831352071902668,11.619999885559082,False,False,False,False,False,0,False
2006-10-13,0.011998794731179263,0.03782007776828644,-0.07006923790782671,,,False,0.0,11.09000015258789,False,False,False,False,False,0,False
2006-10-16,0.012954235317901519,0.03698112400289344,-0.05051371037434327,,,False,0.0,10.75,False,False,False,False,False,0,False
2006-10-17,0.008427381406407752,0.032314226361050524,0.018229086469448097,,,False,0.0,11.09000015258789,False,False,False,False,False,0,False
2006-10-18,0.010954635978687843,0.03626473631053306,-0.024096362799380544,,,False,-0.0031424703010130006,11.729999542236328,False,False,False,False,False,0,False
2006-10-19,0.003889212403376918,0.03245057413862695,-0.017132599769467127,,,False,-0.0018265843504323698,11.34000015258789,False,False,False,False,False,0,False
2006-10-20,0.001536932466345009,0.03768881141829139,-0.01116278005200766,,,False,-0.00021916773352015362,10.899999618530273,False,False,False,False,False,0,False
2006-10-23,0.004604121584759424,0.04563742101740553,-0.0009017338813563924,,,False,0.0,10.630000114440918,False,False,False,False,False,0,False
2006-10-24,0.01077660229297872,0.040760906596299495,-0.08098890420621607,,,False,0.0,11.079999923706055,False,False,False,False,False,0,False
2006-10-25,0.012885027418863437,0.03570884452256884,-0.059964752735968796,,,False,0.0,10.779999732971191,False,False,False,False,False,0,False
2006-10-26,0.01439954151031908,0.037685097562554004,-0.03119258814794512,,,False,0.0,10.65999984741211,False,False,False,False,False,0,False
2006-10-27,0.007819434572834405,0.03156563021468006,0.015992481134877723,,,False,0.0,10.5600004196167,False,False,False,False,False,0,False
2006-10-30,0.00247310088901731,0.031666238002172165,0.010830314655719375,,,False,-0.006268907620002984,10.800000190734863,False,False,False,False,False,0,False
2006-10-31,-0.0006529404739373801,0.03539238386556742,0.0296846620060478,,,False,-0.006989517025343339,11.199999809265137,False,False,False,False,False,0,False
2006-11-01,-0.010770055700503267,0.02624448325745754,0.07973737276141502,,,False,-0.0071337177477029945,11.100000381469727,False,False,False,False,False,0,False
2006-11-02,-0.014411242011307612,0.013785904840251995,0.08143935819166015,,,False,-0.013835069852201731,11.510000228881836,False,False,False,False,False,0,False
2006-11-03,-0.009934231425788642,0.010060717042909895,0.03333330095550213,,,False,-0.014411242011307612,11.420000076293945,False,False,False,False,False,0,False
2006-11-06,0.0019593402363593526,0.02273883238043184,-0.003571425226269853,,,False,-0.016140862266707634,11.15999984741211,False,False,False,False,False,0,False
2006-11-07,0.005951294294941345,0.026056772206195955,-0.0009009214899244888,,,False,-0.005043871630924346,11.15999984741211,False,False,False,False,False,0,False
2006-11-08,0.014979019012203887,0.026909106792370574,-0.06602955810329014,,,False,-0.001224878306495314,11.09000015258789,False,False,False,False,False,0,False
2006-11-09,0.010235405855296476,0.0227225830819624,-0.03590191284352107,,,False,0.0,10.75,False,False,False,False,False,0,False
2006-11-10,0.012450934503236422,0.01438248265526565,-0.033154112062544594,,,False,-0.0052551319001322705,11.010000228881836,False,False,False,False,False,0,False
2006-11-13,0.0036209162570304265,0.01427204201162291,-0.026881737888592383,,,False,-0.004823092113088068,10.789999961853027,False,False,False,False,False,0,False
2006-11-14,0.007285896711388462,0.02031511378611417,-0.05320109508296189,,,False,-0.002375706839934155,10.859999656677246,False,False,False,False,False,0,False
2006-11-15,0.00799088502385481,0.026464610620816398,-0.040930193524027936,,,False,0.0,10.5,False,False,False,False,False,0,False
2006-11-16,0.01592105645531472,0.027746814830610367,-0.07720257618523696,,,False,0.0,10.3100004196167,False,False,False,False,False,0,False
2006-11-17,0.01576961805261501,0.02638706964407711,-0.06858199941931042,,,False,0.0,10.15999984741211,False,False,False,False,False,0,False
2006-11-20,0.013855037993580899,0.026746779229807283,-0.0819520642527114,,,False,0.0,10.050000190734863,False,False,False,False,False,0,False
2006-11-21,0.007306156073223713,0.02305940536059259,-0.057142893473307255,,,False,0.0,9.970000267028809,False,False,False,False,False,0,False
2006-11-22,0.0064274243440221035,0.022047930179491138,-0.01648885250969423,,,False,0.0,9.899999618530273,False,False,False,False,False,0,False
2006-11-24,-0.00021325122537618757,0.014456348694798837,0.056102333010310534,,,False,0.0,10.140000343322754,False,False,False,False,False,0,False
2006-11-27,-0.014242928151787848,-0.002593878494058788,0.2238805927659866,,,False,-0.004044399649017927,10.729999542236328,False,False,False,False,False,0,False
2006-11-28,-0.010533911579001187,0.008048748210516488,0.1654964467741178,,,False,-0.017740262255119488,12.300000190734863,False,False,False,False,False,0,False
2006-11-29,-0.0012086790249221657,0.019302018188724235,0.09393942838493219,,,False,-0.013482652111828197,11.619999885559082,False,False,False,False,False,0,False
2006-11-30,-0.0027670777840177463,0.019885768754903,0.07593683215172709,,,False,-0.003193110552436429,10.829999923706055,False,False,False,False,False,0,False
2006-12-01,-0.0009263906501199015,0.024551037560952782,0.08667291191533,,,False,-0.0027670777840177463,10.90999984741211,False,False,False,False,False,0,False
2006-12-04,0.020733614743531525,0.032972370595734546,-0.08699192129318234,,,False,-0.0049670436051176825,11.65999984741211,False,False,False,False,False,0,False
2006-12-05,0.020716305289208536,0.039256003474001044,-0.030120432981275425,,,False,0.0,11.229999542236328,False,False,False,False,False,0,False
2006-12-06,0.009325475305429043,0.026795651952727262,0.04616805203345731,,,False,0.0,11.270000457763672,False,False,False,False,False,0,False
